,video_file,anchor,sample1,sample2,selected
23,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(263573, 263693)","(68172, 68292)","(275988, 276108)",0
24,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(464239, 464359)","(373800, 373920)","(470702, 470822)",0
25,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(70320, 70440)","(27940, 28060)","(252187, 252307)",2
26,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(246988, 247108)","(400166, 400286)","(44020, 44140)",2
27,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(455715, 455835)","(278657, 278777)","(447412, 447532)",1
28,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(352687, 352807)","(174410, 174530)","(77908, 78028)",2
29,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(158896, 159016)","(300482, 300602)","(238683, 238803)",1
30,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(231479, 231599)","(328940, 329060)","(250341, 250461)",0
31,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(160266, 160386)","(246377, 246497)","(38804, 38924)",0
32,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(97944, 98064)","(88539, 88659)","(18847, 18967)",1
33,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(50511, 50631)","(283775, 283895)","(355069, 355189)",0
34,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(454109, 454229)","(436702, 436822)","(454499, 454619)",2
35,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(28398, 28518)","(321382, 321502)","(400440, 400560)",2
36,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(187650, 187770)","(187146, 187266)","(261389, 261509)",0
37,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(52780, 52900)","(57990, 58110)","(277029, 277149)",1
38,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(150315, 150435)","(359351, 359471)","(260315, 260435)",1
39,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(151528, 151648)","(333356, 333476)","(231276, 231396)",2
40,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(450732, 450852)","(246148, 246268)","(43902, 44022)",0
41,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(261347, 261467)","(277769, 277889)","(73309, 73429)",1
42,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(466382, 466502)","(79871, 79991)","(182919, 183039)",2
43,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(84188, 84308)","(469960, 470080)","(212938, 213058)",0
44,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(457744, 457864)","(294882, 295002)","(434138, 434258)",1
45,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(427229, 427349)","(238891, 239011)","(304964, 305084)",2
46,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(188428, 188548)","(446645, 446765)","(292434, 292554)",0
47,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(276161, 276281)","(200935, 201055)","(434832, 434952)",0
48,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(218676, 218796)","(301244, 301364)","(329108, 329228)",1
49,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(344734, 344854)","(408682, 408802)","(436963, 437083)",0
50,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(441664, 441784)","(233576, 233696)","(383924, 384044)",1
51,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(278372, 278492)","(104905, 105025)","(357086, 357206)",0
52,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(191901, 192021)","(267393, 267513)","(115387, 115507)",1
53,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(142734, 142854)","(267439, 267559)","(453727, 453847)",1
54,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(38914, 39034)","(309780, 309900)","(423616, 423736)",1
55,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(190628, 190748)","(332995, 333115)","(286047, 286167)",0
56,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(263192, 263312)","(80913, 81033)","(259974, 260094)",2
57,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(134298, 134418)","(224686, 224806)","(183909, 184029)",0
58,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(41008, 41128)","(391784, 391904)","(12085, 12205)",0
59,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(400552, 400672)","(139555, 139675)","(188093, 188213)",0
60,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(448108, 448228)","(55830, 55950)","(416935, 417055)",1
61,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(203927, 204047)","(285901, 286021)","(42607, 42727)",2
62,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(10940, 11060)","(299053, 299173)","(136913, 137033)",2
63,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(376030, 376150)","(231351, 231471)","(79028, 79148)",1
64,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(10297, 10417)","(339361, 339481)","(145004, 145124)",0
65,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(406388, 406508)","(306451, 306571)","(23295, 23415)",0
66,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(343065, 343185)","(396861, 396981)","(128364, 128484)",1
67,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(182450, 182570)","(285819, 285939)","(151221, 151341)",0
68,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(69991, 70111)","(112889, 113009)","(352274, 352394)",2
69,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(358692, 358812)","(356162, 356282)","(13639, 13759)",1
70,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(92871, 92991)","(217061, 217181)","(213124, 213244)",1
71,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(94657, 94777)","(113511, 113631)","(445709, 445829)",0
72,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(163742, 163862)","(142485, 142605)","(168457, 168577)",0
73,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(159920, 160040)","(447604, 447724)","(274553, 274673)",2
74,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(409395, 409515)","(20562, 20682)","(214556, 214676)",0
75,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(235065, 235185)","(327141, 327261)","(20060, 20180)",2
76,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(104687, 104807)","(192955, 193075)","(66585, 66705)",1
77,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(378057, 378177)","(8483, 8603)","(238658, 238778)",2
78,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(219149, 219269)","(380748, 380868)","(36173, 36293)",1
79,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(185930, 186050)","(161110, 161230)","(263131, 263251)",2
80,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(37113, 37233)","(196018, 196138)","(192032, 192152)",1
81,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(364751, 364871)","(381179, 381299)","(453212, 453332)",1
82,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(362999, 363119)","(54509, 54629)","(68014, 68134)",0
83,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(160795, 160915)","(368434, 368554)","(201973, 202093)",0
84,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(232685, 232805)","(6675, 6795)","(361475, 361595)",0
85,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(81313, 81433)","(396055, 396175)","(195525, 195645)",1
86,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(424794, 424914)","(338339, 338459)","(37909, 38029)",2
87,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(324832, 324952)","(227106, 227226)","(242314, 242434)",1
88,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(16496, 16616)","(46543, 46663)","(171499, 171619)",0
89,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(128893, 129013)","(323535, 323655)","(176969, 177089)",0
90,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(307068, 307188)","(274106, 274226)","(280566, 280686)",0
91,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(312545, 312665)","(255204, 255324)","(346265, 346385)",1
92,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(385779, 385899)","(252473, 252593)","(102221, 102341)",0
93,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(96088, 96208)","(42567, 42687)","(112402, 112522)",0
94,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(344848, 344968)","(318439, 318559)","(205359, 205479)",1
95,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(406817, 406937)","(121052, 121172)","(453441, 453561)",2
96,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(29239, 29359)","(385207, 385327)","(156757, 156877)",2
97,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(91133, 91253)","(279723, 279843)","(452249, 452369)",0
98,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(382056, 382176)","(406969, 407089)","(457724, 457844)",1
99,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(101819, 101939)","(326970, 327090)","(430394, 430514)",0
100,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(93197, 93317)","(339904, 340024)","(139955, 140075)",0
101,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(435897, 436017)","(420489, 420609)","(333227, 333347)",1
102,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(133184, 133304)","(46670, 46790)","(164934, 165054)",0
103,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(193056, 193176)","(365218, 365338)","(393335, 393455)",2
104,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(28473, 28593)","(136570, 136690)","(286957, 287077)",0
105,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(380792, 380912)","(386331, 386451)","(57211, 57331)",2
106,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(10753, 10873)","(55904, 56024)","(148694, 148814)",1
107,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(439599, 439719)","(62026, 62146)","(218867, 218987)",0
108,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(159229, 159349)","(230027, 230147)","(411480, 411600)",0
109,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(264207, 264327)","(135485, 135605)","(162808, 162928)",1
110,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(443671, 443791)","(55481, 55601)","(425325, 425445)",1
111,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(357989, 358109)","(274428, 274548)","(326580, 326700)",0
112,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(280434, 280554)","(463424, 463544)","(31066, 31186)",2
113,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(471142, 471262)","(306999, 307119)","(439439, 439559)",0
114,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(408162, 408282)","(222659, 222779)","(469483, 469603)",0
115,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(388518, 388638)","(85210, 85330)","(212161, 212281)",0
116,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(153191, 153311)","(9415, 9535)","(412204, 412324)",0
117,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(440171, 440291)","(301472, 301592)","(236151, 236271)",2
118,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(222425, 222545)","(339889, 340009)","(205179, 205299)",0
119,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(191124, 191244)","(2757, 2877)","(35443, 35563)",0
120,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(63593, 63713)","(464328, 464448)","(67116, 67236)",1
121,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(278453, 278573)","(345536, 345656)","(125266, 125386)",2
122,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(14163, 14283)","(412726, 412846)","(362901, 363021)",0
123,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(416939, 417059)","(174906, 175026)","(310778, 310898)",2
124,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(153500, 153620)","(255888, 256008)","(448060, 448180)",0
125,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(27090, 27210)","(415458, 415578)","(443262, 443382)",1
126,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(320441, 320561)","(332749, 332869)","(171517, 171637)",2
127,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(151398, 151518)","(265773, 265893)","(148526, 148646)",1
128,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(132267, 132387)","(363855, 363975)","(342873, 342993)",0
129,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(207744, 207864)","(285554, 285674)","(465960, 466080)",0
130,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(83340, 83460)","(283511, 283631)","(401644, 401764)",2
131,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(280020, 280140)","(89432, 89552)","(447629, 447749)",2
132,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(284626, 284746)","(442926, 443046)","(467866, 467986)",2
133,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(386672, 386792)","(419978, 420098)","(424692, 424812)",2
134,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(127710, 127830)","(399057, 399177)","(358810, 358930)",0
135,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(155593, 155713)","(83573, 83693)","(141063, 141183)",0
136,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(267656, 267776)","(308350, 308470)","(117537, 117657)",1
137,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(261216, 261336)","(444955, 445075)","(235987, 236107)",1
138,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(239632, 239752)","(467240, 467360)","(266320, 266440)",2
139,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(183293, 183413)","(215125, 215245)","(156776, 156896)",1
0,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(69424, 69544)","(412566, 412686)","(245165, 245285)",0
1,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(35348, 35468)","(105841, 105961)","(100188, 100308)",2
2,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(427890, 428010)","(429965, 430085)","(287932, 288052)",2
3,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(361796, 361916)","(380608, 380728)","(7308, 7428)",2
4,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(233236, 233356)","(190796, 190916)","(378339, 378459)",1
5,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(312043, 312163)","(106051, 106171)","(436086, 436206)",1
6,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(381455, 381575)","(113143, 113263)","(103334, 103454)",1
7,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(195090, 195210)","(401094, 401214)","(239055, 239175)",2
8,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(450904, 451024)","(394122, 394242)","(392265, 392385)",0
9,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(141732, 141852)","(51311, 51431)","(322562, 322682)",0
10,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(122483, 122603)","(271801, 271921)","(143403, 143523)",0
11,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(135047, 135167)","(154345, 154465)","(24014, 24134)",1
12,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(130585, 130705)","(141369, 141489)","(357676, 357796)",2
13,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(384055, 384175)","(168060, 168180)","(301692, 301812)",0
14,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(407401, 407521)","(93319, 93439)","(234854, 234974)",2
15,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(385462, 385582)","(321552, 321672)","(375778, 375898)",0
16,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(348363, 348483)","(96605, 96725)","(393614, 393734)",2
17,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(92429, 92549)","(313750, 313870)","(134564, 134684)",0
18,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(72471, 72591)","(318914, 319034)","(347553, 347673)",0
19,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(320898, 321018)","(68913, 69033)","(250596, 250716)",2
20,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(88354, 88474)","(32153, 32273)","(258362, 258482)",2
21,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(365724, 365844)","(96341, 96461)","(34474, 34594)",1
22,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(300267, 300387)","(135667, 135787)","(54323, 54443)",2
23,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(156717, 156837)","(310689, 310809)","(282713, 282833)",1
24,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(269999, 270119)","(11711, 11831)","(325620, 325740)",1
25,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(96037, 96157)","(470503, 470623)","(95846, 95966)",1
26,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(132167, 132287)","(462233, 462353)","(143456, 143576)",2
27,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(327361, 327481)","(120005, 120125)","(373806, 373926)",1
28,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(33305, 33425)","(156365, 156485)","(449812, 449932)",1
29,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(385004, 385124)","(3057, 3177)","(398588, 398708)",0
30,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(246564, 246684)","(181611, 181731)","(441000, 441120)",0
31,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(432759, 432879)","(424456, 424576)","(347988, 348108)",1
32,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(356301, 356421)","(269892, 270012)","(451269, 451389)",0
33,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(135180, 135300)","(359886, 360006)","(237360, 237480)",2
34,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(70966, 71086)","(334818, 334938)","(292916, 293036)",2
35,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(60290, 60410)","(210706, 210826)","(305701, 305821)",0
36,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(18382, 18502)","(357675, 357795)","(447399, 447519)",0
37,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(291261, 291381)","(178353, 178473)","(341642, 341762)",0
38,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(397542, 397662)","(183291, 183411)","(142399, 142519)",0
39,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(171269, 171389)","(432829, 432949)","(182997, 183117)",2
40,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(351131, 351251)","(398838, 398958)","(407986, 408106)",2
41,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(375196, 375316)","(453396, 453516)","(171031, 171151)",2
0,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(151493, 151613)","(309108, 309228)","(376023, 376143)",1
1,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(309406, 309526)","(157124, 157244)","(311842, 311962)",2
2,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(262629, 262749)","(446369, 446489)","(217262, 217382)",2
3,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(199066, 199186)","(250082, 250202)","(341602, 341722)",0
4,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(409705, 409825)","(438625, 438745)","(308139, 308259)",1
5,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(111458, 111578)","(339533, 339653)","(187851, 187971)",2
6,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(446340, 446460)","(9185, 9305)","(252147, 252267)",0
7,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(199065, 199185)","(301960, 302080)","(181182, 181302)",1
8,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(230696, 230816)","(316252, 316372)","(456495, 456615)",0
9,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(414333, 414453)","(280631, 280751)","(132463, 132583)",0
10,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(88441, 88561)","(339584, 339704)","(46800, 46920)",2
11,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(303469, 303589)","(181986, 182106)","(61620, 61740)",2
12,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(217807, 217927)","(14436, 14556)","(256846, 256966)",1
13,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(380359, 380479)","(192640, 192760)","(94448, 94568)",2
14,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(166709, 166829)","(424172, 424292)","(417529, 417649)",1
15,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(73243, 73363)","(414118, 414238)","(266011, 266131)",1
16,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(258553, 258673)","(45766, 45886)","(342549, 342669)",1
17,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(294647, 294767)","(158630, 158750)","(451503, 451623)",0
18,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(217131, 217251)","(24990, 25110)","(311842, 311962)",0
19,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(469616, 469736)","(136840, 136960)","(456640, 456760)",2
20,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(193670, 193790)","(71009, 71129)","(270113, 270233)",2
21,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(109295, 109415)","(421433, 421553)","(162508, 162628)",1
22,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(298971, 299091)","(87075, 87195)","(280518, 280638)",0
23,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(416359, 416479)","(88471, 88591)","(204712, 204832)",1
0,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(446917, 447037)","(256779, 256899)","(457469, 457589)",1
1,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(360414, 360534)","(266318, 266438)","(241435, 241555)",0
2,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(42287, 42407)","(456580, 456700)","(373227, 373347)",2
3,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(403644, 403764)","(303248, 303368)","(288127, 288247)",1
4,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(109465, 109585)","(426832, 426952)","(215852, 215972)",1
5,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(80979, 81099)","(37261, 37381)","(450864, 450984)",0
6,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(34326, 34446)","(274389, 274509)","(464220, 464340)",0
7,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(56439, 56559)","(411287, 411407)","(111711, 111831)",2
8,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(445274, 445394)","(319116, 319236)","(444935, 445055)",1
9,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(302261, 302381)","(262969, 263089)","(144752, 144872)",2
10,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(203148, 203268)","(165714, 165834)","(97602, 97722)",2
11,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(311488, 311608)","(374228, 374348)","(105722, 105842)",1
12,/mnt/storage2/shuki/data/THEMIS/0015/0015.MP4,"(178097, 178217)","(454270, 454390)","(416500, 416620)",1
